,Source_Name,RAJ2000,DEJ2000,GLON,GLAT,Conf_95_SemiMajor,Conf_95_SemiMinor,Conf_95_PosAng,ROI_num,Extended_Source_Name,Signif_Avg,Pivot_Energy,Flux_Density,Unc_Flux_Density,Flux1000,Unc_Flux1000,Energy_Flux100,Unc_Energy_Flux100,SpectrumType,PL_Index,Unc_PL_Index,LP_SigCurv,LP_Index,Unc_LP_Index,LP_beta,Unc_LP_beta,PLEC_SigCurv,PLEC_Index,Unc_PLEC_Index,PLEC_Expfactor,Unc_PLEC_Expfactor,PLEC_Exp_Index,Unc_PLEC_Exp_Index,Npred,ASSOC_GAM,TEVCAT_FLAG,ASSOC_TEV,CLASS,ASSOC1,ASSOC2,ASSOC_PROB_BAY
4487,FL8Y J1904.1+3627 ,286.0374,36.453,67.29456,13.370323,0.0304,0.0248,-63.84,327,                  ,14.77847,4156.591,2.8801716e-14,3.1422765e-15,4.6389018e-10,5.1920794e-11,5.520043e-12,6.142365e-13,PowerLaw         ,1.8530022,0.07264989,1.3663456,1.7967486,0.093134604,0.05768242,0.04685007,1.0755012,1.7431238,0.13418011,0.00029010413,0.0003129189,0.6666667,,390.8103,3FHL J1904.1+3627 ,N,                        ,bcu    ,MG2 J190411+3627          ,                          ,0.9997174
4488,FL8Y J1904.5-3722 ,286.1302,-37.3689,359.71783,-18.488346,0.1322,0.1055,-31.71,1214,                  ,5.8493934,992.81,6.44029e-13,1.05246554e-13,3.959627e-10,6.9698e-11,6.593529e-12,1.1885572e-12,PowerLaw         ,2.5960107,0.10402546,3.4254506,2.6302993,0.22124751,0.38765612,0.16278808,3.2204208,1.5336875,0.65688336,0.014220018,0.009804019,0.6666667,,794.64667,2FGL J1904.9-3720c,N,                        ,       ,                          ,                          ,0.0
4489,FL8Y J1904.7-0707 ,286.1866,-7.1261,28.076582,-6.1896195,0.0455,0.0382,-88.47,368,                  ,16.821007,1074.3691,1.9899854e-12,1.6749755e-13,1.5311941e-09,1.2445571e-10,1.1003153e-11,1.7040166e-12,LogParabola      ,2.5158825,0.059116837,4.7148037,2.1909688,0.15432738,0.3400886,0.11017691,5.046743,1.4282758,0.30529997,0.010203531,0.0029091616,0.6666667,,1200.6409,3FGL J1904.7-0708 ,N,                        ,       ,                          ,                          ,0.0
4490,FL8Y J1904.7-2714 ,286.1968,-27.2336,9.555988,-14.757813,0.1146,0.0873,-65.41,2314,                  ,4.606807,1020.37427,3.483603e-13,7.0100996e-14,2.3798144e-10,5.3153745e-11,3.682071e-12,8.2659785e-13,PowerLaw         ,2.540141,0.1553398,1.0876241,2.4406471,0.24305767,0.123606436,0.12730157,1.2661917,2.0933385,0.43744496,0.003954602,0.003915237,0.6666667,,422.60977,1FGL J1904.4-2725 ,N,                        ,       ,                          ,                          ,0.0
4491,FL8Y J1905.2-5121 ,286.3015,-51.3515,345.53116,-22.92284,0.0702,0.0651,57.22,809,                  ,5.260362,1665.7946,1.039451e-13,2.1086489e-14,2.498645e-10,5.10053e-11,3.4924858e-12,8.343186e-13,PowerLaw         ,2.4543025,0.13645306,2.2193382,2.4422467,0.2326477,0.2550157,0.1563905,2.1286404,1.7623339,0.500444,0.005866643,0.0042249896,0.6666667,,458.31772,                  ,N,                        ,       ,                          ,                          ,0.0
4492,FL8Y J1905.5+0355 ,286.3839,3.933,38.039925,-1.3354752,0.1115,0.0889,1.32,1733,                  ,4.4253526,948.15894,1.479529e-12,2.9033479e-13,6.5283207e-10,1.4013597e-10,1.8738724e-11,5.035358e-12,PowerLaw         ,2.9391406,0.15372297,1.2626257,2.9728436,0.22643541,0.13817425,0.13260578,1.0294416,2.5760329,0.37637076,0.004565327,0.0049981484,0.6666667,,730.8514,                  ,N,                        ,       ,                          ,                          ,0.0
4493,FL8Y J1906.0-1719 ,286.5218,-17.3247,18.949427,-10.956028,0.0803,0.0619,-88.16,430,                  ,6.5725636,2305.4001,1.1292842e-13,1.9624103e-14,4.148713e-10,7.559184e-11,1.7169547e-12,3.0212058e-13,LogParabola      ,2.304459,0.14011507,4.4816456,2.172276,0.32125273,0.9999697,,4.2402616,0.03654426,0.31874698,0.016865665,0.0010319353,0.6666667,,179.43657,                  ,N,                        ,       ,                          ,                          ,0.0
4494,FL8Y J1906.1+1652 ,286.5391,16.8669,49.6164,4.4531245,0.0527,0.045,86.59,546,                  ,8.828206,3744.1416,6.752281e-14,9.830377e-15,5.238837e-10,9.8815504e-11,2.7303795e-12,4.587777e-13,LogParabola      ,2.1000504,0.10652131,5.499683,2.070251,0.26759604,0.97149426,0.15766145,5.3781357,-0.05194558,0.25167322,0.011831272,0.0005878317,0.6666667,,195.53183,                  ,N,                        ,       ,                          ,                          ,0.0
4495,FL8Y J1906.2+4943 ,286.5505,49.7246,80.18605,18.110628,0.1009,0.0771,57.9,2308,                  ,7.7992215,1013.86224,3.228558e-13,4.5764448e-14,2.3003181e-10,3.6384742e-11,3.2016286e-12,4.7505104e-13,PowerLaw         ,2.450408,0.1049689,2.551663,2.3890572,0.22098655,0.39848366,0.58696777,1.6116143,1.969907,1.0846124,0.005291835,0.014978228,0.6666667,,482.99615,                  ,N,                        ,       ,                          ,                          ,0.0
4496,FL8Y J1906.4-2000 ,286.6047,-20.0135,16.495232,-12.162199,0.0961,0.0947,-89.64,386,                  ,4.9761505,1298.2703,2.1354033e-13,4.226306e-14,2.6901095e-10,5.6219623e-11,4.160184e-12,1.044125e-12,PowerLaw         ,2.5397654,0.17523496,2.5158842,1.7350011,0.41057914,0.8391236,0.3920695,2.389579,0.82494164,1.1541084,0.013980552,0.010182158,0.6666667,,439.64282,                  ,N,                        ,       ,                          ,                          ,0.0
4497,FL8Y J1906.4+0723 ,286.617,7.3996,41.226006,0.05080563,0.0236,0.02,-58.62,104,                  ,19.601274,2964.052,8.8622816e-13,5.762733e-14,8.067475e-09,5.507902e-10,7.1791094e-11,9.446839e-12,PLSuperExpCutoff2,2.5234249,0.039428346,6.59782,2.6818721,0.20973466,0.21286042,0.030823212,6.5357704,1.8001577,0.1490612,0.0055065956,0.0010349262,0.6666667,,3603.8723,                  ,N,                        ,PSR    ,PSR J1906+0722            ,                          ,0.99988526
4498,FL8Y J1906.4-1755 ,286.6184,-17.927,18.43371,-11.295411,0.0589,0.0517,46.76,430,                  ,8.171999,1724.6042,1.5687732e-13,2.2295872e-14,4.1997827e-10,6.046252e-11,5.1740075e-12,8.108988e-13,PowerLaw         ,2.3202205,0.11511787,1.5714859,2.0899405,0.28685105,0.24060859,0.18837065,1.9097655,1.5408474,0.60003585,0.005267229,0.004104027,0.6666667,,512.1007,                  ,N,                        ,       ,                          ,                          ,0.0
4499,FL8Y J1906.7+5420 ,286.6994,54.3411,84.79864,19.61769,0.0803,0.0645,21.38,937,                  ,8.572716,1080.6072,3.0890744e-13,4.0930313e-14,2.528947e-10,3.7281775e-11,3.6354168e-12,5.2962913e-13,PowerLaw         ,2.4792938,0.10912775,2.6924388,1.9272426,0.40853468,0.46030524,0.26245582,3.1001587,1.2132146,0.6775954,0.01104429,0.005899311,0.6666667,,555.658,                  ,N,                        ,       ,                          ,                          ,0.0
4500,FL8Y J1906.9+0712 ,286.7456,7.2163,41.121883,-0.14675064,0.0219,0.0205,-31.11,104,                  ,16.88482,3527.7593,4.6323015e-13,3.5723665e-14,6.592039e-09,5.5191e-10,5.5996627e-11,9.798312e-12,LogParabola      ,2.4524808,0.04836602,4.402786,2.5456996,0.083280094,0.1573231,0.04842663,4.053868,1.921766,0.19401394,0.0033997544,0.001177398,0.6666667,,2809.405,3FHL J1907.0+0713 ,N,                        ,       ,                          ,                          ,0.0
4501,FL8Y J1907.2+0126 ,286.8226,1.4425,36.02607,-2.8667085,0.0418,0.0355,-89.42,251,                  ,5.447688,3957.9932,2.848081e-14,5.7801926e-15,5.000367e-10,1.1319167e-10,5.8506425e-12,1.6537466e-12,PowerLaw         ,2.243329,0.1711902,1.0343229,2.2975495,0.14270109,-0.06346816,0.05478139,0.48835117,2.3217583,0.19801338,-0.00020869962,0.00032069747,0.6666667,,354.71832,                  ,N,                        ,bcu    ,VCS J1907+0127            ,                          ,0.99582314
4502,FL8Y J1907.3+0920 ,286.8295,9.3454,43.05059,0.75891876,0.0721,0.0658,-86.71,840,                  ,8.911938,1189.263,1.8009963e-12,2.0281533e-13,1.6377569e-09,1.9168526e-10,3.599536e-11,5.4678722e-12,PowerLaw         ,2.7814555,0.08308781,2.7520125,2.8065805,0.13452573,0.17847969,0.08381627,2.4111474,2.3182607,0.26261702,0.00522414,0.0031236662,0.6666667,,1476.5956,                  ,N,                        ,spp    ,SNR G042.8+00.6           ,                          ,0.8
4503,FL8Y J1907.7-7024 ,286.9281,-70.4153,324.9296,-26.79311,0.0966,0.066,-63.04,1297,                  ,4.0942345,6042.9575,3.617517e-15,1.0385998e-15,1.2146448e-10,4.08794e-11,1.4007624e-12,4.1241216e-13,PowerLaw         ,1.9083626,0.22839332,0.24551664,1.6819172,1.1608796,0.10258575,0.50458807,0.99430215,1.2011832,1.0613034,0.0012919421,0.0020211146,0.6666667,,116.318756,                  ,N,                        ,       ,                          ,                          ,0.0
4504,FL8Y J1907.8-0410 ,286.9627,-4.1675,31.08164,-5.546343,0.0839,0.0701,-76.8,584,                  ,7.5377283,865.73303,1.4745147e-12,1.9472617e-13,5.73669e-10,9.045999e-11,1.1683908e-11,1.9395848e-12,PowerLaw         ,2.7334683,0.1199797,0.03217883,2.7260842,0.14262475,0.004832951,0.0694574,0.20126036,2.700435,0.1948282,0.00029086467,0.0015226833,0.6666667,,892.323,1FGL J1907.4-0358 ,N,                        ,       ,                          ,                          ,0.0
4505,FL8Y J1907.9+0602 ,286.9816,6.0354,40.18123,-0.8982341,0.0091,0.0091,-45.26,446,                  ,113.98912,1429.576,2.6344298e-11,4.0873308e-13,4.1520078e-08,5.8472455e-10,3.326303e-10,8.177901e-12,PLSuperExpCutoff2,2.4168787,0.010378463,25.25859,2.2770371,0.05254961,0.27219605,0.015380787,25.52937,1.6048478,0.046670575,0.0070472946,0.0003941402,0.6666667,,16626.508,3FHL J1907.9+0602 ,E,MGRO J1908+06           ,PSR    ,PSR J1907+0602            ,                          ,0.9999974
4506,FL8Y J1908.0-1146 ,287.024,-11.7799,24.239155,-8.995712,0.131,0.097,-5.64,400,                  ,5.204986,785.40826,1.0780035e-12,1.9325489e-13,3.1363465e-10,7.126115e-11,6.6984257e-12,1.508134e-12,PowerLaw         ,2.7635894,0.17319024,0.0,2.6378837,0.22394188,0.020229861,0.11121049,0.2805171,2.694588,0.30662063,0.000672583,0.0025419798,0.6666667,,625.8551,                  ,N,                        ,       ,                          ,                          ,0.0
4507,FL8Y J1908.7+0811 ,287.1772,8.1998,42.19186,-0.07360857,0.057,0.0509,-52.04,122,                  ,5.414934,1327.5415,1.2318176e-12,2.0593724e-13,1.524223e-09,2.58498e-10,3.310164e-11,7.1782645e-12,PowerLaw         ,2.7740254,0.1041417,2.8749397,3.0482798,0.28668776,0.29286572,0.16323045,2.3848617,2.1225893,0.40318993,0.008411295,0.006219927,0.6666667,,1188.3204,                  ,N,                        ,       ,                          ,                          ,0.0
4508,FL8Y J1908.8-0131 ,287.2036,-1.5306,33.55008,-4.5638027,0.032,0.0311,76.25,584,                  ,18.516851,1556.5731,9.932325e-13,8.199507e-14,1.876207e-09,1.3615771e-10,9.76846e-12,1.0656129e-12,LogParabola      ,2.3411214,0.055573683,6.4551477,1.9278924,0.15554728,0.489301,0.11895074,6.834857,0.6561461,0.36705303,0.012966409,0.0028559845,0.6666667,,946.42346,3FGL J1908.8-0130 ,N,                        ,bcu    ,NVSS J190836-012642       ,                          ,0.8
4509,FL8Y J1908.9+2103 ,287.2386,21.056,53.666325,5.762652,0.06,0.0537,62.37,1332,                  ,8.129222,1759.0845,1.9657735e-13,2.7072713e-14,5.4658256e-10,7.57629e-11,7.00663e-12,1.0999825e-12,PowerLaw         ,2.367687,0.10197776,2.928943,1.9886482,0.26341814,0.40367377,0.21210605,2.9949582,1.2224336,0.5356308,0.0077496455,0.0037164437,0.6666667,,609.3811,                  ,N,                        ,PSR    ,PSR J1908+2105            ,                          ,0.99996316
4510,FL8Y J1909.0+1020 ,287.2538,10.3381,44.124397,0.8448689,0.1695,0.1157,83.37,840,                  ,4.139178,1459.1461,4.955986e-13,1.03573745e-13,8.105189e-10,1.7078444e-10,1.5432147e-11,4.1420482e-12,PowerLaw         ,2.6894388,0.13066955,3.102615,2.6260266,0.29333073,0.42721042,0.22859901,3.1623528,1.1178373,0.76779044,0.0154415555,0.0074720345,0.6666667,,699.9293,3FGL J1908.9+1022 ,N,                        ,       ,                          ,                          ,0.0
4511,FL8Y J1909.2+0933 ,287.3188,9.5546,43.4586,0.42684656,0.0735,0.0556,5.51,122,                  ,4.347629,6402.9683,1.4161964e-14,3.3225994e-15,7.441262e-10,2.2601163e-10,8.788267e-12,3.3616794e-12,PowerLaw         ,2.2592754,0.17928249,0.10995726,2.2631564,0.18682967,0.0055568987,0.0644557,0.0658268,2.2520585,0.2506807,1.172915e-05,0.0004631398,0.6666667,,396.1021,                  ,N,                        ,       ,                          ,                          ,0.0
4512,FL8Y J1909.3+4645 ,287.3375,46.7591,77.49881,16.533237,0.0828,0.0766,-47.07,936,                  ,5.9477105,1578.3865,8.8848274e-14,1.6393562e-14,1.9448546e-10,3.666133e-11,2.3699473e-12,4.578401e-13,PowerLaw         ,2.3057659,0.13037597,2.9927447,1.9431703,0.38135502,0.4926064,0.27044895,3.1287537,0.79004073,0.74828184,0.011706461,0.005766365,0.6666667,,320.84546,                  ,N,                        ,       ,                          ,                          ,0.0
4513,FL8Y J1909.4+3511 ,287.371,35.1925,66.578575,11.863727,0.0567,0.0462,15.5,327,                  ,5.2021585,6329.1367,3.717803e-15,1.0052162e-15,1.3533973e-10,4.1772186e-11,1.5679524e-12,4.3250104e-13,PowerLaw         ,1.8991501,0.18446426,0.52472943,1.8420733,0.22960009,0.05724138,0.12603319,0.80524194,1.6204901,0.4598866,0.00063887524,0.0009915031,0.6666667,,118.17022,                  ,N,                        ,       ,                          ,                          ,0.0
4514,FL8Y J1909.6-2140 ,287.415,-21.6814,15.258756,-13.541369,0.0663,0.0518,48.95,386,                  ,7.1168303,2051.874,8.059364e-14,1.35463955e-14,3.2408953e-10,5.454368e-11,3.7926095e-12,6.846771e-13,PowerLaw         ,2.243621,0.13354035,0.779558,2.1783621,0.17517221,0.063828796,0.08970812,1.1886364,1.935491,0.3403831,0.0015082628,0.0015879186,0.6666667,,369.3774,                  ,N,                        ,bcu    ,RFC J1909-2139            ,                          ,0.9927938
4515,FL8Y J1910.1-2451 ,287.5284,-24.8576,12.302994,-14.916497,0.0829,0.0744,-57.12,745,                  ,4.8739424,2488.8599,3.708697e-14,8.216784e-15,2.2835084e-10,5.065505e-11,2.5876796e-12,5.9769794e-13,PowerLaw         ,2.1737077,0.1500637,1.4399942,2.0925734,0.30906713,0.22176751,0.22864348,1.3065841,1.4198595,0.9511081,0.004791091,0.0066471607,0.6666667,,249.65524,                  ,N,                        ,bcu    ,AT20G J191015-244745      ,                          ,0.88827443
4516,FL8Y J1910.2+0904 ,287.5535,9.0756,43.140526,0.00033473648,0.0262,0.0241,-10.43,122,                  ,10.320842,5583.878,8.167827e-14,9.288969e-15,3.3614265e-09,4.6468732e-10,4.1632215e-11,7.593424e-12,PowerLaw         ,2.3269875,0.080559775,1.0747796,2.3635318,0.104653485,0.041286673,0.04451576,0.8428805,2.3856812,0.09929923,-0.00018905994,0.00018981138,0.6666667,,1733.6167,                  ,N,                        ,       ,                          ,                          ,0.0
4517,FL8Y J1910.4+0641 ,287.6076,6.6906,41.049564,-1.148389,0.122,0.0766,-33.45,446,                  ,4.2022977,1368.7668,6.7725773e-13,1.3860797e-13,9.0119096e-10,1.8735122e-10,2.1259968e-11,6.509677e-12,PowerLaw         ,2.8246882,0.15965639,1.2244396,2.854975,0.2723627,0.14502773,0.1294291,0.6952463,2.626979,0.3562273,0.002327079,0.0039259796,0.6666667,,819.5836,                  ,N,                        ,       ,                          ,                          ,0.0
4518,FL8Y J1910.7-5318 ,287.688,-53.3078,343.69345,-24.22971,0.0912,0.0798,18.16,557,                  ,8.513753,1012.184,4.1696591e-13,5.4113784e-14,2.9776917e-10,4.3386513e-11,4.102415e-12,5.552586e-13,PowerLaw         ,2.4409575,0.09818446,3.780247,2.2540932,0.20045815,0.5511192,0.22414014,3.6637712,0.85134834,0.7959186,0.019348947,0.010530694,0.6666667,,560.9493,3FGL J1911.1-5318 ,N,                        ,       ,                          ,                          ,0.0
4519,FL8Y J1910.7+1100 ,287.69,11.0082,44.916763,0.7737569,0.0929,0.0766,54.93,358,                  ,5.017319,1600.4021,4.3896256e-13,7.968252e-14,9.256749e-10,1.6867381e-10,1.6500785e-11,4.0155388e-12,PowerLaw         ,2.6446269,0.12444255,2.193539,2.7035456,0.22212246,0.20829694,0.12777176,2.046544,2.075717,0.3928088,0.005218026,0.003772304,0.6666667,,774.1118,                  ,N,                        ,       ,                          ,                          ,0.0
4520,FL8Y J1910.7-4704 ,287.6942,-47.0735,350.2651,-22.641888,0.1959,0.136,84.81,905,                  ,4.0531335,1159.54,1.6547954e-13,3.7783748e-14,1.6616247e-10,4.0228546e-11,2.2496011e-12,5.380394e-13,PowerLaw         ,2.4243033,0.14750263,3.6714494,2.543787,0.3680947,0.91705465,0.3861064,3.4514089,0.18656553,0.35108504,0.028836368,0.002569442,0.6666667,,299.45978,                  ,N,                        ,       ,                          ,                          ,0.0
4521,FL8Y J1910.8-6000 ,287.7072,-60.0152,336.4585,-25.629002,0.0565,0.05,-40.51,756,                  ,15.882016,1348.0022,5.5499827e-13,5.710345e-14,7.149111e-10,6.431331e-11,3.2685892e-12,3.4306612e-13,LogParabola      ,2.204662,0.064478196,7.517908,1.8704164,0.1709175,0.7752477,0.18068303,7.4698563,-0.17307045,1.1741197,0.0234336,0.012626609,0.6666667,,489.79645,3FGL J1910.7-6000 ,N,                        ,glc    ,NGC 6752                  ,                          ,0.99797547
4522,FL8Y J1910.8+2856 ,287.7146,28.9431,60.975155,8.902404,0.0309,0.0295,-66.63,1933,                  ,9.379679,8713.224,4.43385e-15,7.7251104e-16,2.370485e-10,4.7155793e-11,3.2756606e-12,5.734874e-13,PowerLaw         ,1.6810486,0.10604065,2.8754997,1.4665623,0.2197995,0.27758652,0.14030284,2.8374646,0.8971973,0.40240684,0.0017400179,0.00095466594,0.6666667,,156.29947,3FHL J1910.8+2856 ,N,                        ,bcu    ,1RXS J191053.2+285622     ,                          ,0.8
4523,FL8Y J1911.0+0905 ,287.7639,9.0925,43.251503,-0.17611393,0.0105,0.0102,-82.48,122,                  ,45.139965,4321.414,8.360257e-13,2.9629473e-14,1.5812292e-08,6.8935063e-10,1.3112315e-10,9.656582e-12,LogParabola      ,2.2374463,0.023416378,7.2281737,2.2227104,0.036031272,0.1098706,0.02018021,6.756158,1.9424042,0.06685631,0.0012485065,0.00026057017,0.6666667,,6215.5967,3FHL J1911.0+0905 ,N,                        ,snr    ,SNR G43.3-0.2             ,                          ,0.8
4524,FL8Y J1911.1-2914 ,287.7872,-29.2497,8.1847515,-16.828201,0.1404,0.1222,-47.12,1874,                  ,4.762459,481.07623,2.6663274e-12,4.961339e-13,1.6429788e-10,5.048389e-11,4.5494346e-12,9.535939e-13,PowerLaw         ,2.918658,0.19546972,0.25902656,2.9331596,0.20923173,-0.026092576,0.09712299,0.0,2.9034023,0.26351503,0.00018879594,0.002602352,0.6666667,,553.66364,                  ,N,                        ,       ,                          ,                          ,0.0
4525,FL8Y J1911.2-2006 ,287.8028,-20.1128,16.881775,-13.227173,0.0179,0.0172,-30.19,386,                  ,57.56598,678.349,1.743415e-11,5.012267e-13,4.1685393e-09,1.3158255e-10,4.8580886e-11,1.8000552e-12,LogParabola      ,2.4882,0.021455642,7.76601,2.3704085,0.033492368,0.13784188,0.021254092,7.990934,2.0985045,0.06351922,0.004700757,0.00076249184,0.6666667,,5544.1216,3FHL J1911.3-2007 ,N,                        ,fsrq   ,PKS B1908-201             ,                          ,0.99965817
4526,FL8Y J1911.4-1909 ,287.8713,-19.1506,17.80822,-12.887311,0.0244,0.0228,-63.11,386,                  ,15.152205,4922.551,2.546261e-14,2.8424276e-15,5.6929683e-10,6.826036e-11,6.661591e-12,7.4377933e-13,PowerLaw         ,1.8806565,0.08119957,1.0131216,1.8259153,0.11040498,0.046899196,0.050339926,1.2843819,1.7173711,0.1629265,0.0003868739,0.00036039425,0.6666667,,414.39548,3FHL J1911.5-1908 ,N,                        ,bcu    ,PMN J1911-1908            ,                          ,0.9988079
